"measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","year","val","upper","lower"
2,"DALYs (Disability-Adjusted Life Years)",150,"Oman",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,24.6253291815045,35.3599113509366,16.0834708362435
2,"DALYs (Disability-Adjusted Life Years)",150,"Oman",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.9387455206537,13.2466617677964,5.66714417691397
2,"DALYs (Disability-Adjusted Life Years)",150,"Oman",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,18.0098921830019,26.2787781403728,11.7502708095242
2,"DALYs (Disability-Adjusted Life Years)",186,"Seychelles",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,35.6215551911563,50.4981151188428,23.6312066725239
2,"DALYs (Disability-Adjusted Life Years)",186,"Seychelles",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,9.93155532610995,14.7127675138798,6.25097175303965
2,"DALYs (Disability-Adjusted Life Years)",186,"Seychelles",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.9309217479688,32.6379380371969,15.1980547325619
2,"DALYs (Disability-Adjusted Life Years)",211,"Mali",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.1642332062447,29.9976960429745,13.0902963666837
2,"DALYs (Disability-Adjusted Life Years)",211,"Mali",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.73338293238084,9.97642189777915,4.435241409032
2,"DALYs (Disability-Adjusted Life Years)",211,"Mali",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.5627024079184,19.8916722883159,9.02246598770019
2,"DALYs (Disability-Adjusted Life Years)",115,"Jamaica",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.3307866826372,16.5764852537766,7.46464004604238
2,"DALYs (Disability-Adjusted Life Years)",115,"Jamaica",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.41725384515229,7.94715756951867,3.30250640996503
2,"DALYs (Disability-Adjusted Life Years)",115,"Jamaica",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.25926935881909,11.8954985686117,5.32462554741151
2,"DALYs (Disability-Adjusted Life Years)",127,"El Salvador",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.39742001011231,10.8116375976351,4.69881582067362
2,"DALYs (Disability-Adjusted Life Years)",127,"El Salvador",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,4.12621177455663,6.29510528804743,2.51154029113819
2,"DALYs (Disability-Adjusted Life Years)",127,"El Salvador",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.52000685932899,8.09443877240088,3.62767205832928
2,"DALYs (Disability-Adjusted Life Years)",74,"Andorra",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,33.7019673129308,49.640409731959,22.2717617539955
2,"DALYs (Disability-Adjusted Life Years)",74,"Andorra",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.13853679179033,10.3747915946228,4.668705018124
2,"DALYs (Disability-Adjusted Life Years)",74,"Andorra",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.8239573714122,30.367680365358,13.8826161687444
2,"DALYs (Disability-Adjusted Life Years)",86,"Italy",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,28.9991979112162,42.3306424477399,19.6983369001027
2,"DALYs (Disability-Adjusted Life Years)",86,"Italy",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.60003573203897,9.72801054418964,4.43109399125456
2,"DALYs (Disability-Adjusted Life Years)",86,"Italy",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,17.3007315479366,25.2355721963434,11.7876685215391
2,"DALYs (Disability-Adjusted Life Years)",98,"Chile",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,51.8398177556875,75.8195986183173,34.5305842608824
2,"DALYs (Disability-Adjusted Life Years)",98,"Chile",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.031027471793,16.0698819398459,7.31572489306236
2,"DALYs (Disability-Adjusted Life Years)",98,"Chile",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,30.225325422539,43.4045371471474,20.2254578648005
2,"DALYs (Disability-Adjusted Life Years)",122,"Ecuador",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,14.332095261265,20.8018790372206,9.34728722455748
2,"DALYs (Disability-Adjusted Life Years)",122,"Ecuador",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.57148835388786,8.19921245574707,3.46787620035948
2,"DALYs (Disability-Adjusted Life Years)",122,"Ecuador",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,9.75367087156693,14.1577322568216,6.49644097077822
2,"DALYs (Disability-Adjusted Life Years)",187,"Somalia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,18.9568940775442,28.1752872801182,12.5498167171351
2,"DALYs (Disability-Adjusted Life Years)",187,"Somalia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.45239688751438,9.68827718371913,4.27542648459217
2,"DALYs (Disability-Adjusted Life Years)",187,"Somalia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.7603763303208,17.4445935601648,7.75106965648204
2,"DALYs (Disability-Adjusted Life Years)",200,"Benin",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.0575991856804,32.6597557841708,14.3924099323234
2,"DALYs (Disability-Adjusted Life Years)",200,"Benin",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.32181076723402,10.8546267314185,4.62479781335218
2,"DALYs (Disability-Adjusted Life Years)",200,"Benin",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,14.180442802637,20.7663157097842,9.39259560883438
2,"DALYs (Disability-Adjusted Life Years)",80,"France",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,32.4581833422585,48.0366908587904,21.1470214619217
2,"DALYs (Disability-Adjusted Life Years)",80,"France",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.94462110106533,10.077591135341,4.60965617529001
2,"DALYs (Disability-Adjusted Life Years)",80,"France",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,19.0451041264434,27.8394142971327,12.7000178166331
2,"DALYs (Disability-Adjusted Life Years)",152,"Saudi Arabia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,26.4547396930822,38.1777613948533,17.927333407291
2,"DALYs (Disability-Adjusted Life Years)",152,"Saudi Arabia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,9.64237099773709,14.0520205073152,6.43839308094984
2,"DALYs (Disability-Adjusted Life Years)",152,"Saudi Arabia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,19.8123464728176,28.4917880701141,13.5460751020873
2,"DALYs (Disability-Adjusted Life Years)",213,"Niger",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,19.5189220531514,28.3894102239006,12.8948344414678
2,"DALYs (Disability-Adjusted Life Years)",213,"Niger",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.55352982764833,9.57370988641875,4.31816043034713
2,"DALYs (Disability-Adjusted Life Years)",213,"Niger",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,12.8121657675502,18.8494604478561,8.63457123393744
2,"DALYs (Disability-Adjusted Life Years)",176,"Comoros",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,21.1654867718508,31.1519812749528,13.4413040083652
2,"DALYs (Disability-Adjusted Life Years)",176,"Comoros",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.33918244872268,10.8692522188831,4.77403284816566
2,"DALYs (Disability-Adjusted Life Years)",176,"Comoros",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.8037349286637,20.1446362497298,8.95362486727162
2,"DALYs (Disability-Adjusted Life Years)",46,"Croatia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,17.5891639686815,25.6134855550479,11.4294888823097
2,"DALYs (Disability-Adjusted Life Years)",46,"Croatia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.95233135062421,8.79079652895002,3.82534764497247
2,"DALYs (Disability-Adjusted Life Years)",46,"Croatia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.3464095110684,16.3991218118759,7.39287854120897
2,"DALYs (Disability-Adjusted Life Years)",68,"Republic of Korea",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,37.3503632145598,54.4715368573366,24.636216013341
2,"DALYs (Disability-Adjusted Life Years)",68,"Republic of Korea",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.66142592089813,12.7944955718939,5.52967233534639
2,"DALYs (Disability-Adjusted Life Years)",68,"Republic of Korea",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.6801245599489,33.0425021583013,15.195893042578
2,"DALYs (Disability-Adjusted Life Years)",189,"United Republic of Tanzania",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.0034040470193,32.1572807649753,14.6854332015169
2,"DALYs (Disability-Adjusted Life Years)",189,"United Republic of Tanzania",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.46073667155199,10.7520564281404,5.00367300548289
2,"DALYs (Disability-Adjusted Life Years)",189,"United Republic of Tanzania",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,14.3587055073368,20.6977178704201,9.52456320763042
2,"DALYs (Disability-Adjusted Life Years)",201,"Burkina Faso",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.2202107969673,29.8813935961605,13.2784471247935
2,"DALYs (Disability-Adjusted Life Years)",201,"Burkina Faso",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.83792559921771,10.0679703818141,4.47072253735118
2,"DALYs (Disability-Adjusted Life Years)",201,"Burkina Faso",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.1287726767223,19.1597848856814,8.75687345228427
2,"DALYs (Disability-Adjusted Life Years)",140,"Bahrain",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,25.0327470833534,36.3009787296433,16.7477259606577
2,"DALYs (Disability-Adjusted Life Years)",140,"Bahrain",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,9.00467323234367,13.3733566036049,5.996049548782
2,"DALYs (Disability-Adjusted Life Years)",140,"Bahrain",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,18.6305674909621,27.1092291180774,12.5503687043215
2,"DALYs (Disability-Adjusted Life Years)",369,"Nauru",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,37.4392838344641,54.5453174737287,24.815711577801
2,"DALYs (Disability-Adjusted Life Years)",369,"Nauru",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,12.1731278768824,17.7022407599298,8.1715970922298
2,"DALYs (Disability-Adjusted Life Years)",369,"Nauru",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,23.7626334535192,34.3723150070069,15.832148999277
2,"DALYs (Disability-Adjusted Life Years)",34,"Azerbaijan",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,23.0414135104515,34.5068284347172,15.8370110376187
2,"DALYs (Disability-Adjusted Life Years)",34,"Azerbaijan",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.15888300782495,10.5120605424244,4.53231427742154
2,"DALYs (Disability-Adjusted Life Years)",34,"Azerbaijan",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,14.3511888320527,21.0295714483582,9.56761887059135
2,"DALYs (Disability-Adjusted Life Years)",58,"Estonia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.3091945854077,33.1189322115344,14.9696716356511
2,"DALYs (Disability-Adjusted Life Years)",58,"Estonia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.27324334209289,10.9540953601984,4.80826213925389
2,"DALYs (Disability-Adjusted Life Years)",58,"Estonia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.7741224911397,20.5424909531244,9.35277675769948
2,"DALYs (Disability-Adjusted Life Years)",88,"Malta",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,33.131543574564,49.4188173639715,22.1111633314808
2,"DALYs (Disability-Adjusted Life Years)",88,"Malta",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.04652447511197,10.5623425522659,4.67437166030792
2,"DALYs (Disability-Adjusted Life Years)",88,"Malta",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,19.8826962320611,29.5652788297942,13.3028768464394
2,"DALYs (Disability-Adjusted Life Years)",11,"Indonesia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,32.8570647817497,47.4437338875182,21.9798623490731
2,"DALYs (Disability-Adjusted Life Years)",11,"Indonesia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,9.15349484308411,13.2352379673065,6.23203936862484
2,"DALYs (Disability-Adjusted Life Years)",11,"Indonesia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.7100390010915,29.7775997262046,13.8995850348977
2,"DALYs (Disability-Adjusted Life Years)",95,"United Kingdom",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,34.1775683798548,49.3372096233279,23.1058259422309
2,"DALYs (Disability-Adjusted Life Years)",95,"United Kingdom",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.71916194212415,11.1403238283376,5.17682728528588
2,"DALYs (Disability-Adjusted Life Years)",95,"United Kingdom",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.5168550819103,29.583227297914,13.8879044547586
2,"DALYs (Disability-Adjusted Life Years)",197,"Eswatini",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,27.1219556385528,39.4822191729631,18.2444303796917
2,"DALYs (Disability-Adjusted Life Years)",197,"Eswatini",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.65846889108982,12.4293329659776,5.52499243296004
2,"DALYs (Disability-Adjusted Life Years)",197,"Eswatini",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,16.0539224461246,22.9358561199172,10.7355057831841
2,"DALYs (Disability-Adjusted Life Years)",82,"Greece",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,37.3985734168148,54.651466093678,24.9493488507877
2,"DALYs (Disability-Adjusted Life Years)",82,"Greece",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.8346844431943,9.94159326138042,4.42616025941673
2,"DALYs (Disability-Adjusted Life Years)",82,"Greece",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,21.3972483386681,30.7740581435541,14.1812830689758
2,"DALYs (Disability-Adjusted Life Years)",142,"Iran (Islamic Republic of)",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.4119422099701,32.4274174654245,15.0526923980994
2,"DALYs (Disability-Adjusted Life Years)",142,"Iran (Islamic Republic of)",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.22192527731876,11.9412680363324,5.44939990797865
2,"DALYs (Disability-Adjusted Life Years)",142,"Iran (Islamic Republic of)",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,15.3350846289554,22.2474883264213,10.3671752111823
2,"DALYs (Disability-Adjusted Life Years)",351,"Guam",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,39.9410200029429,59.4879241100422,26.7210391571975
2,"DALYs (Disability-Adjusted Life Years)",351,"Guam",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.1604763755203,19.8297531127386,8.33614913536364
2,"DALYs (Disability-Adjusted Life Years)",351,"Guam",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,26.2190851261382,38.6613235159318,17.6094649616215
2,"DALYs (Disability-Adjusted Life Years)",172,"Equatorial Guinea",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,24.4631018688032,36.2204428412769,16.216826968043
2,"DALYs (Disability-Adjusted Life Years)",172,"Equatorial Guinea",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.32621620815635,12.4065348518813,5.40764930176816
2,"DALYs (Disability-Adjusted Life Years)",172,"Equatorial Guinea",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,15.3782078819428,22.4401317010577,10.3084411742001
2,"DALYs (Disability-Adjusted Life Years)",7,"Democratic People's Republic of Korea",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,39.9506038962423,57.3099073086059,27.0822226959991
2,"DALYs (Disability-Adjusted Life Years)",7,"Democratic People's Republic of Korea",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,12.5654601332653,18.4445435449258,8.52091572515107
2,"DALYs (Disability-Adjusted Life Years)",7,"Democratic People's Republic of Korea",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,25.139785551626,36.1875326237875,16.7453948410997
2,"DALYs (Disability-Adjusted Life Years)",48,"Hungary",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,17.8060803339742,25.8373659470317,11.6594027890165
2,"DALYs (Disability-Adjusted Life Years)",48,"Hungary",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.98807974841054,8.98612421617495,3.8913017016253
2,"DALYs (Disability-Adjusted Life Years)",48,"Hungary",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.2682046211982,16.3964855869469,7.42046375452291
2,"DALYs (Disability-Adjusted Life Years)",154,"Tunisia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.9328765289757,33.4527707751583,14.8023267604656
2,"DALYs (Disability-Adjusted Life Years)",154,"Tunisia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.3994630217761,12.366641802961,5.4720936613679
2,"DALYs (Disability-Adjusted Life Years)",154,"Tunisia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,15.4168513997634,22.3348751851251,10.1065999502721
2,"DALYs (Disability-Adjusted Life Years)",203,"Cabo Verde",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,22.6868452680887,32.9928944125064,14.8141593528334
2,"DALYs (Disability-Adjusted Life Years)",203,"Cabo Verde",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.69064558518903,11.3801570013349,4.86165509554667
2,"DALYs (Disability-Adjusted Life Years)",203,"Cabo Verde",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,14.4391786573641,20.803864199838,9.30063681165774
2,"DALYs (Disability-Adjusted Life Years)",36,"Kazakhstan",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,23.1995849838126,33.9438122352124,15.33617642863
2,"DALYs (Disability-Adjusted Life Years)",36,"Kazakhstan",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.26170603707611,10.4910399193618,4.59129220888717
2,"DALYs (Disability-Adjusted Life Years)",36,"Kazakhstan",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,13.9960782021473,20.4506386839406,9.1370021072489
2,"DALYs (Disability-Adjusted Life Years)",60,"Lithuania",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,20.8619577141319,31.0043549544321,13.6538482873337
2,"DALYs (Disability-Adjusted Life Years)",60,"Lithuania",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,6.82788015689318,10.014558913965,4.44939022117615
2,"DALYs (Disability-Adjusted Life Years)",60,"Lithuania",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,12.7033116939087,18.9592096320578,8.37664712081879
2,"DALYs (Disability-Adjusted Life Years)",71,"Australia",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,71.5127714525708,105.71612394468,48.4022167145819
2,"DALYs (Disability-Adjusted Life Years)",71,"Australia",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,16.6308850420785,23.6900478863313,10.8364141433279
2,"DALYs (Disability-Adjusted Life Years)",71,"Australia",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,43.1395586674179,63.3782486123728,29.173774875616
2,"DALYs (Disability-Adjusted Life Years)",108,"Belize",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,11.4334376631239,16.8796910974803,7.30042146568702
2,"DALYs (Disability-Adjusted Life Years)",108,"Belize",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,5.55080995063648,8.34598489274747,3.57724614699801
2,"DALYs (Disability-Adjusted Life Years)",108,"Belize",3,"Both",27,"Age-standardized",632,"Gout",3,"Rate",2021,8.48387720169905,12.3130848295652,5.54398092116153
2,"DALYs (Disability-Adjusted Life Years)",84,"Ireland",1,"Male",27,"Age-standardized",632,"Gout",3,"Rate",2021,34.4793662258447,51.1126811818151,23.0053191023452
2,"DALYs (Disability-Adjusted Life Years)",84,"Ireland",2,"Female",27,"Age-standardized",632,"Gout",3,"Rate",2021,7.31980587134401,11.0327716647319,4.83120994368163
